x,y,z,density,distance
0.05,0.1,0.35000000000000003,0.0,0.1224744871391589
0.05,0.1,0.4,0.1269841343164444,0.08660254037844388
0.05,0.1,0.45,0.1269841343164444,0.07071067811865477
0.05,0.1,0.5,-0.1269841343164444,0.08660254037844388
0.05,0.1,0.55,-0.1269841343164444,0.12247448713915894
0.05,0.1,0.6000000000000001,-0.1269841343164444,0.16583123951777007
0.05,0.1,0.65,-0.3174603283405304,0.17320508075688773
0.05,0.1,0.7000000000000001,-0.2539682686328888,0.15
0.05,0.1,0.75,0.0,0.14142135623730953
0.05,0.1,0.8,0.1269841343164444,0.15
0.05,0.1,0.8500000000000001,0.1269841343164444,0.15811388300841897
0.05,0.1,0.9,0.2539682686328888,0.18027756377319945
0.05,0.1,0.9500000000000001,0.0,0.21213203435596428
0.05,0.15000000000000002,0.0,-0.1269841343164444,0.29154759474226505
0.05,0.15000000000000002,0.05,-0.0634920671582222,0.26925824035672524
0.05,0.15000000000000002,0.1,0.0,0.25495097567963926
0.05,0.15000000000000002,0.15000000000000002,-0.1269841343164444,0.22912878474779202
0.05,0.15000000000000002,0.2,-0.0634920671582222,0.21213203435596428
0.05,0.15000000000000002,0.25,0.0634920671582222,0.20615528128088306
0.05,0.15000000000000002,0.30000000000000004,-0.1269841343164444,0.15811388300841892
0.05,0.15000000000000002,0.35000000000000003,-0.190476194024086,0.11180339887498947
0.05,0.15000000000000002,0.4,0.0,0.07071067811865475
0.05,0.15000000000000002,0.45,0.190476194024086,0.05
0.05,0.15000000000000002,0.5,0.0634920671582222,0.07071067811865475
0.05,0.15000000000000002,0.55,-0.1269841343164444,0.11180339887498952
0.05,0.15000000000000002,0.6000000000000001,-0.1269841343164444,0.15811388300841903
0.05,0.15000000000000002,0.65,-0.190476194024086,0.18027756377319948
0.05,0.15000000000000002,0.7000000000000001,-0.190476194024086,0.14142135623730948
0.05,0.15000000000000002,0.75,-0.1269841343164444,0.11180339887498948
0.05,0.15000000000000002,0.8,-0.0634920671582222,0.09999999999999998
0.05,0.15000000000000002,0.8500000000000001,0.0634920671582222,0.11180339887498948
0.05,0.15000000000000002,0.9,0.0,0.14142135623730948
0.05,0.15000000000000002,0.9500000000000001,-0.2539682686328888,0.18027756377319948
0.05,0.2,0.0,-0.1269841343164444,0.26925824035672524
0.05,0.2,0.05,-0.190476194024086,0.24494897427831785
0.05,0.2,0.1,0.0,0.22912878474779205
0.05,0.2,0.15000000000000002,0.190476194024086,0.22360679774997902
0.05,0.2,0.2,0.2539682686328888,0.22912878474779202
0.05,0.2,0.25,0.1269841343164444,0.21213203435596428
0.05,0.2,0.30000000000000004,-0.2539682686328888,0.16583123951776996
0.05,0.2,0.35000000000000003,-0.3174603283405304,0.12247448713915889
0.05,0.2,0.4,0.0,0.08660254037844385
0.05,0.2,0.45,0.1269841343164444,0.07071067811865475
0.05,0.2,0.5,-0.1269841343164444,0.08660254037844385
0.05,0.2,0.55,-0.2539682686328888,0.12247448713915893
0.05,0.2,0.6000000000000001,0.0,0.16583123951777007
0.05,0.2,0.65,0.0634920671582222,0.15811388300841897
0.05,0.2,0.7000000000000001,0.0,0.11180339887498945
0.05,0.2,0.75,-0.0634920671582222,0.07071067811865477
0.05,0.2,0.8,0.0,0.04999999999999999
0.05,0.2,0.8500000000000001,0.2539682686328888,0.07071067811865477
0.05,0.2,0.9,0.0,0.11180339887498945
0.05,0.2,0.9500000000000001,-0.2539682686328888,0.15811388300841897
0.05,0.25,0.0,-0.1269841343164444,0.25495097567963926
0.05,0.25,0.05,-0.1269841343164444,0.22912878474779202
0.05,0.25,0.1,0.0,0.21213203435596428
0.05,0.25,0.15000000000000002,0.1269841343164444,0.20615528128088306
0.05,0.25,0.2,0.190476194024086,0.21213203435596428
0.05,0.25,0.25,0.190476194024086,0.22912878474779202
0.05,0.25,0.30000000000000004,0.0,0.18708286933869703
0.05,0.25,0.35000000000000003,-0.0634920671582222,0.14999999999999997
0.05,0.25,0.4,0.0,0.12247448713915889
0.05,0.25,0.45,-0.0634920671582222,0.11180339887498947
0.05,0.25,0.5,-0.1269841343164444,0.12247448713915889
0.05,0.25,0.55,-0.1269841343164444,0.15000000000000002
0.05,0.25,0.6000000000000001,0.0,0.1870828693386971
0.05,0.25,0.65,0.0634920671582222,0.15000000000000002
0.05,0.25,0.7000000000000001,0.0634920671582222,0.09999999999999998
0.05,0.25,0.75,0.190476194024086,0.050000000000000044
0.05,0.25,0.8,0.3174603283405304,-0.04999999999999999
0.05,0.25,0.8500000000000001,0.380952388048172,0.050000000000000044
0.05,0.25,0.9,0.1269841343164444,0.09999999999999998
0.05,0.25,0.9500000000000001,-0.0634920671582222,0.15000000000000002
0.05,0.30000000000000004,0.0,0.0,0.25
0.05,0.30000000000000004,0.05,0.0,0.223606797749979
0.05,0.30000000000000004,0.1,0.0,0.20615528128088306
0.05,0.30000000000000004,0.15000000000000002,0.0634920671582222,0.2
0.05,0.30000000000000004,0.2,0.1269841343164444,0.20615528128088306
0.05,0.30000000000000004,0.25,0.0634920671582222,0.22360679774997896
0.05,0.30000000000000004,0.30000000000000004,-0.1269841343164444,0.21794494717703367
0.05,0.30000000000000004,0.35000000000000003,-0.1269841343164444,0.18708286933869708
0.05,0.30000000000000004,0.4,-0.2539682686328888,0.16583123951777
0.05,0.30000000000000004,0.45,-0.2539682686328888,0.158113883008419
0.05,0.30000000000000004,0.5,0.1269841343164444,0.16583123951777
0.05,0.30000000000000004,0.55,0.1269841343164444,0.1870828693386971
0.05,0.30000000000000004,0.6000000000000001,0.0,0.20615528128088298
0.05,0.30000000000000004,0.65,-0.0634920671582222,0.158113883008419
0.05,0.30000000000000004,0.7000000000000001,-0.1269841343164444,0.11180339887498948
0.05,0.30000000000000004,0.75,0.1269841343164444,0.07071067811865482
0.05,0.30000000000000004,0.8,0.2539682686328888,0.050000000000000044
0.05,0.30000000000000004,0.8500000000000001,0.190476194024086,0.07071067811865482
0.05,0.30000000000000004,0.9,0.0,0.11180339887498948
0.05,0.30000000000000004,0.9500000000000001,-0.0634920671582222,0.158113883008419
0.05,0.35000000000000003,0.0,-0.0634920671582222,0.2345207879911715
0.05,0.35000000000000003,0.05,0.0634920671582222,0.206155281280883
0.05,0.35000000000000003,0.1,0.1269841343164444,0.18708286933869706
0.05,0.35000000000000003,0.15000000000000002,0.1269841343164444,0.18027756377319945
0.05,0.35000000000000003,0.2,0.2539682686328888,0.18708286933869703
0.05,0.35000000000000003,0.25,0.0,0.206155281280883
0.05,0.35000000000000003,0.30000000000000004,-0.190476194024086,0.22360679774997896
0.05,0.35000000000000003,0.35000000000000003,0.0,0.22912878474779202
0.05,0.35000000000000003,0.4,0.0,0.21213203435596428
0.05,0.35000000000000003,0.45,-0.0634920671582222,0.20615528128088306
0.05,0.35000000000000003,0.5,0.1269841343164444,0.21213203435596428
0.05,0.35000000000000003,0.55,0.190476194024086,0.22912878474779205
0.05,0.35000000000000003,0.6000000000000001,0.1269841343164444,0.22360679774997894
0.05,0.35000000000000003,0.65,-0.1269841343164444,0.1802775637731995
0.05,0.35000000000000003,0.7000000000000001,-0.2539682686328888,0.14142135623730953
0.05,0.35000000000000003,0.75,-0.0634920671582222,0.11180339887498954
0.05,0.35000000000000003,0.8,0.0634920671582222,0.10000000000000003
0.05,0.35000000000000003,0.8500000000000001,0.2539682686328888,0.11180339887498954
0.05,0.35000000000000003,0.9,0.190476194024086,0.14142135623730953
0.05,0.35000000000000003,0.9500000000000001,0.0634920671582222,0.1802775637731995
0.05,0.4,0.0,-0.2539682686328888,0.20615528128088303
0.05,0.4,0.05,0.0634920671582222,0.17320508075688773
0.05,0.4,0.1,0.2539682686328888,0.15
0.05,0.4,0.15000000000000002,0.0634920671582222,0.1414213562373095
0.05,0.4,0.2,0.1269841343164444,0.15
0.05,0.4,0.25,-0.0634920671582222,0.1732050807568877
0.05,0.4,0.30000000000000004,0.0,0.20615528128088303
0.05,0.4,0.35000000000000003,0.1269841343164444,0.21213203435596428
0.05,0.4,0.4,0.0,0.22912878474779202
0.05,0.4,0.45,-0.0634920671582222,0.25495097567963926
0.05,0.4,0.5,0.0,0.2598076211353316
0.05,0.4,0.55,0.190476194024086,0.27386127875258304
0.05,0.4,0.6000000000000001,0.2539682686328888,0.24999999999999997
0.05,0.4,0.65,0.0,0.21213203435596428
0.05,0.4,0.7000000000000001,0.0,0.18027756377319948
0.05,0.4,0.75,0.0,0.158113883008419
0.05,0.4,0.8,0.0,0.15000000000000002
0.05,0.4,0.8500000000000001,0.2539682686328888,0.158113883008419
0.05,0.4,0.9,0.1269841343164444,0.18027756377319948
0.05,0.4,0.9500000000000001,0.0634920671582222,0.21213203435596428
0.05,0.45,0.0,-0.190476194024086,0.18708286933869708
0.05,0.45,0.05,-0.0634920671582222,0.15000000000000002
0.05,0.45,0.1,0.1269841343164444,0.12247448713915893
0.05,0.45,0.15000000000000002,0.0634920671582222,0.1118033988749895
0.05,0.45,0.2,0.0,0.12247448713915891
0.05,0.45,0.25,0.0,0.15
0.05,0.45,0.30000000000000004,0.0634920671582222,0.18708286933869708
0.05,0.45,0.35000000000000003,0.0,0.20615528128088306
0.05,0.45,0.4,-0.1269841343164444,0.21213203435596428
0.05,0.45,0.45,-0.1269841343164444,0.20615528128088306
0.05,0.45,0.5,-0.0634920671582222,0.21213203435596428
0.05,0.45,0.55,0.0634920671582222,0.22912878474779202
0.05,0.45,0.6000000000000001,0.190476194024086,0.21213203435596428
0.05,0.45,0.65,0.0634920671582222,0.20615528128088306
0.05,0.45,0.7000000000000001,0.0634920671582222,0.21213203435596428
0.05,0.45,0.75,0.0634920671582222,0.20615528128088306
0.05,0.45,0.8,0.0,0.2
0.05,0.45,0.8500000000000001,0.0634920671582222,0.20615528128088306
0.05,0.45,0.9,0.0,0.22360679774997896
0.05,0.45,0.9500000000000001,-0.0634920671582222,0.25
0.05,0.5,0.0,0.0,0.16583123951777
0.05,0.5,0.05,-0.190476194024086,0.12247448713915894
0.05,0.5,0.1,-0.1269841343164444,0.0866025403784439
0.05,0.5,0.15000000000000002,0.1269841343164444,0.07071067811865478
0.05,0.5,0.2,0.1269841343164444,0.08660254037844388
0.05,0.5,0.25,0.1269841343164444,0.1224744871391589
0.05,0.5,0.30000000000000004,0.0,0.16583123951777
0.05,0.5,0.35000000000000003,-0.0634920671582222,0.18708286933869708
0.05,0.5,0.4,0.0,0.16583123951777
0.05,0.5,0.45,0.0634920671582222,0.158113883008419
0.05,0.5,0.5,0.1269841343164444,0.16583123951777
0.05,0.5,0.55,0.0634920671582222,0.18708286933869708
0.05,0.5,0.6000000000000001,0.1269841343164444,0.16583123951777
0.05,0.5,0.65,0.0,0.158113883008419
0.05,0.5,0.7000000000000001,-0.1269841343164444,0.16583123951777004
0.05,0.5,0.75,-0.0634920671582222,0.18708286933869708
0.05,0.5,0.8,-0.1269841343164444,0.21794494717703372
0.05,0.5,0.8500000000000001,-0.190476194024086,0.25495097567963926
0.05,0.5,0.9,-0.1269841343164444,0.2692582403567252
0.05,0.5,0.9500000000000001,-0.1269841343164444,0.29154759474226505
0.05,0.55,0.0,-0.0634920671582222,0.158113883008419
0.05,0.55,0.05,-0.2539682686328888,0.11180339887498951
0.05,0.55,0.1,-0.190476194024086,0.07071067811865477
0.05,0.55,0.15000000000000002,0.0634920671582222,0.05
0.05,0.55,0.2,0.190476194024086,0.07071067811865475
0.05,0.55,0.25,0.0634920671582222,0.11180339887498947
0.05,0.55,0.30000000000000004,-0.0634920671582222,0.158113883008419
0.05,0.55,0.35000000000000003,-0.1269841343164444,0.14999999999999997
0.05,0.55,0.4,-0.190476194024086,0.12247448713915889
0.05,0.55,0.45,-0.1269841343164444,0.11180339887498947
0.05,0.55,0.5,-0.0634920671582222,0.12247448713915889
0.05,0.55,0.55,0.0,0.14999999999999997
0.05,0.55,0.6000000000000001,0.0634920671582222,0.12247448713915886
0.05,0.55,0.65,0.0,0.11180339887498947
0.05,0.55,0.7000000000000001,-0.0634920671582222,0.1224744871391589
0.05,0.55,0.75,-0.1269841343164444,0.14999999999999997
0.05,0.55,0.8,-0.1269841343164444,0.18708286933869708
0.05,0.55,0.8500000000000001,-0.190476194024086,0.22912878474779205
0.05,0.55,0.9,-0.380952388048172,0.27386127875258304
0.05,0.55,0.9500000000000001,-0.2539682686328888,0.32015621187164245
0.05,0.6000000000000001,0.0,0.0,0.16583123951777
0.05,0.6000000000000001,0.05,-0.190476194024086,0.12247448713915894
0.05,0.6000000000000001,0.1,-0.1269841343164444,0.0866025403784439
0.05,0.6000000000000001,0.15000000000000002,-0.1269841343164444,0.07071067811865478
0.05,0.6000000000000001,0.2,-0.1269841343164444,0.08660254037844388
0.05,0.6000000000000001,0.25,-0.1269841343164444,0.1224744871391589
0.05,0.6000000000000001,0.30000000000000004,0.0,0.16583123951776993
0.05,0.6000000000000001,0.35000000000000003,0.0,0.12247448713915886
0.05,0.6000000000000001,0.4,-0.1269841343164444,0.08660254037844382
0.05,0.6000000000000001,0.45,-0.190476194024086,0.07071067811865471
0.05,0.6000000000000001,0.5,-0.2539682686328888,0.08660254037844382
0.05,0.6000000000000001,0.55,0.0,0.12247448713915886
0.05,0.6000000000000001,0.6000000000000001,0.1269841343164444,0.0866025403784438
0.05,0.6000000000000001,0.65,0.0634920671582222,0.07071067811865471
0.05,0.6000000000000001,0.7000000000000001,0.0,0.08660254037844385
0.05,0.6000000000000001,0.75,-0.190476194024086,0.12247448713915886
0.05,0.6000000000000001,0.8,-0.1269841343164444,0.16583123951776998
0.05,0.6000000000000001,0.8500000000000001,0.0,0.2121320343559643
0.05,0.6000000000000001,0.9,-0.2539682686328888,0.25980762113533157
0.05,0.6000000000000001,0.9500000000000001,-0.1269841343164444,0.282842712474619
0.05,0.65,0.0,-0.1269841343164444,0.18708286933869708
0.05,0.65,0.05,-0.1269841343164444,0.15
0.05,0.65,0.1,0.0634920671582222,0.1224744871391589
0.05,0.65,0.15000000000000002,0.0,0.11180339887498947
0.05,0.65,0.2,-0.190476194024086,0.12247448713915889
0.05,0.65,0.25,-0.190476194024086,0.14999999999999997
0.05,0.65,0.30000000000000004,-0.1269841343164444,0.15811388300841892
0.05,0.65,0.35000000000000003,-0.1269841343164444,0.11180339887498947
0.05,0.65,0.4,0.0634920671582222,0.07071067811865475
0.05,0.65,0.45,0.190476194024086,0.05
0.05,0.65,0.5,0.190476194024086,0.07071067811865475
0.05,0.65,0.55,0.2539682686328888,0.11180339887498947
0.05,0.65,0.6000000000000001,0.190476194024086,0.07071067811865471
0.05,0.65,0.65,0.0634920671582222,0.05
0.05,0.65,0.7000000000000001,0.0,0.07071067811865478
0.05,0.65,0.75,-0.2539682686328888,0.11180339887498947
0.05,0.65,0.8,-0.2539682686328888,0.158113883008419
0.05,0.65,0.8500000000000001,-0.1269841343164444,0.2061552812808831
0.05,0.65,0.9,-0.2539682686328888,0.25495097567963926
0.05,0.65,0.9500000000000001,-0.0634920671582222,0.25
0.05,0.7000000000000001,0.0,-0.1269841343164444,0.21794494717703372
0.05,0.7000000000000001,0.05,-0.0634920671582222,0.18708286933869708
0.05,0.7000000000000001,0.1,0.1269841343164444,0.16583123951777
0.05,0.7000000000000001,0.15000000000000002,0.1269841343164444,0.158113883008419
0.05,0.7000000000000001,0.2,-0.1269841343164444,0.16583123951777
0.05,0.7000000000000001,0.25,-0.1269841343164444,0.18708286933869708
0.05,0.7000000000000001,0.30000000000000004,-0.1269841343164444,0.16583123951776998
0.05,0.7000000000000001,0.35000000000000003,-0.3174603283405304,0.1224744871391589
0.05,0.7000000000000001,0.4,0.0,0.08660254037844388
0.05,0.7000000000000001,0.45,0.2539682686328888,0.07071067811865478
0.05,0.7000000000000001,0.5,0.2539682686328888,0.08660254037844388
0.05,0.7000000000000001,0.55,0.190476194024086,0.1224744871391589
0.05,0.7000000000000001,0.6000000000000001,0.0,0.08660254037844385
0.05,0.7000000000000001,0.65,-0.1269841343164444,0.07071067811865478
0.05,0.7000000000000001,0.7000000000000001,-0.1269841343164444,0.0866025403784439
0.05,0.7000000000000001,0.75,-0.190476194024086,0.1224744871391589
0.05,0.7000000000000001,0.8,0.0,0.16583123951777
0.05,0.7000000000000001,0.8500000000000001,0.0,0.21213203435596434
0.05,0.7000000000000001,0.9,-0.1269841343164444,0.22912878474779202
0.05,0.7000000000000001,0.9500000000000001,-0.0634920671582222,0.22360679774997896
0.05,0.75,0.0,0.190476194024086,0.22360679774997905
0.05,0.75,0.05,0.0634920671582222,0.2061552812808831
0.05,0.75,0.1,-0.0634920671582222,0.20000000000000007
0.05,0.75,0.15000000000000002,0.0,0.20615528128088298
0.05,0.75,0.2,-0.1269841343164444,0.21213203435596423
0.05,0.75,0.25,-0.190476194024086,0.22912878474779194
0.05,0.75,0.30000000000000004,-0.1269841343164444,0.18708286933869703
0.05,0.75,0.35000000000000003,-0.0634920671582222,0.14999999999999997
0.05,0.75,0.4,0.0634920671582222,0.12247448713915889
0.05,0.75,0.45,-0.0634920671582222,0.11180339887498947
0.05,0.75,0.5,-0.190476194024086,0.12247448713915889
0.05,0.75,0.55,-0.0634920671582222,0.14999999999999997
0.05,0.75,0.6000000000000001,0.0,0.12247448713915886
0.05,0.75,0.65,-0.1269841343164444,0.11180339887498947
0.05,0.75,0.7000000000000001,-0.190476194024086,0.1224744871391589
0.05,0.75,0.75,-0.0634920671582222,0.14999999999999997
0.05,0.75,0.8,0.1269841343164444,0.18708286933869708
0.05,0.75,0.8500000000000001,0.0634920671582222,0.22912878474779202
0.05,0.75,0.9,-0.0634920671582222,0.21213203435596428
0.05,0.75,0.9500000000000001,-0.1269841343164444,0.20615528128088306
0.05,0.8,0.0,0.0,0.18027756377319948
0.05,0.8,0.05,0.0634920671582222,0.158113883008419
0.05,0.8,0.1,0.0,0.15000000000000002
0.05,0.8,0.15000000000000002,0.0,0.158113883008419
0.05,0.8,0.2,-0.1269841343164444,0.18027756377319948
0.05,0.8,0.25,-0.2539682686328888,0.21213203435596428
0.05,0.8,0.30000000000000004,-0.1269841343164444,0.21794494717703367
0.05,0.8,0.35000000000000003,0.0634920671582222,0.18708286933869708
0.05,0.8,0.4,-0.1269841343164444,0.16583123951777
0.05,0.8,0.45,-0.3174603283405304,0.158113883008419
0.05,0.8,0.5,-0.2539682686328888,0.16583123951777
0.05,0.8,0.55,-0.0634920671582222,0.18708286933869708
0.05,0.8,0.6000000000000001,0.1269841343164444,0.16583123951777
0.05,0.8,0.65,-0.0634920671582222,0.158113883008419
0.05,0.8,0.7000000000000001,-0.2539682686328888,0.16583123951777004
0.05,0.8,0.75,-0.0634920671582222,0.18708286933869708
0.05,0.8,0.8,0.0,0.21794494717703372
0.05,0.8,0.8500000000000001,-0.0634920671582222,0.22360679774997896
0.05,0.8,0.9,-0.1269841343164444,0.20615528128088306
0.05,0.8,0.9500000000000001,-0.2539682686328888,0.2
0.05,0.8500000000000001,0.0,-0.2539682686328888,0.1414213562373095
0.05,0.8500000000000001,0.05,-0.1269841343164444,0.11180339887498947
0.05,0.8500000000000001,0.1,-0.0634920671582222,0.09999999999999998
0.05,0.8500000000000001,0.15000000000000002,-0.1269841343164444,0.11180339887498947
0.05,0.8500000000000001,0.2,-0.1269841343164444,0.1414213562373095
0.05,0.8500000000000001,0.25,-0.0634920671582222,0.18027756377319945
0.05,0.8500000000000001,0.30000000000000004,-0.0634920671582222,0.18708286933869708
0.05,0.8500000000000001,0.35000000000000003,-0.190476194024086,0.20615528128088306
0.05,0.8500000000000001,0.4,-0.380952388048172,0.21213203435596428
0.05,0.8500000000000001,0.45,-0.3174603283405304,0.20615528128088306
0.05,0.8500000000000001,0.5,-0.190476194024086,0.21213203435596428
0.05,0.8500000000000001,0.55,-0.1269841343164444,0.22912878474779205
0.05,0.8500000000000001,0.6000000000000001,-0.0634920671582222,0.2121320343559643
0.05,0.8500000000000001,0.65,-0.0634920671582222,0.2061552812808831
0.05,0.8500000000000001,0.7000000000000001,0.0,0.21213203435596434
0.05,0.8500000000000001,0.75,0.0634920671582222,0.22912878474779205
0.05,0.8500000000000001,0.8,0.0634920671582222,0.25495097567963926
0.05,0.8500000000000001,0.8500000000000001,0.0634920671582222,0.22912878474779202
0.05,0.8500000000000001,0.9,-0.0634920671582222,0.21213203435596428
0.05,0.8500000000000001,0.9500000000000001,-0.2539682686328888,0.20615528128088306
0.05,0.9,0.0,-0.2539682686328888,0.11180339887498951
0.05,0.9,0.05,-0.1269841343164444,0.07071067811865478
0.05,0.9,0.1,0.0,0.050000000000000044
0.05,0.9,0.15000000000000002,-0.1269841343164444,0.0707106781186548
0.05,0.9,0.2,0.0,0.11180339887498951
0.05,0.9,0.25,0.0634920671582222,0.15811388300841897
0.05,0.9,0.30000000000000004,-0.2539682686328888,0.16583123951777004
0.05,0.9,0.35000000000000003,-0.380952388048172,0.1870828693386971
0.05,0.9,0.4,-0.2539682686328888,0.21794494717703372
0.05,0.9,0.45,-0.1269841343164444,0.22360679774997896
0.05,0.9,0.5,-0.1269841343164444,0.22912878474779202
0.05,0.9,0.55,-0.1269841343164444,0.24494897427831783
0.05,0.9,0.6000000000000001,-0.1269841343164444,0.25980762113533157
0.05,0.9,0.65,-0.0634920671582222,0.25495097567963926
0.05,0.9,0.7000000000000001,0.1269841343164444,0.2598076211353316
0.05,0.9,0.75,0.0634920671582222,0.27386127875258304
0.05,0.9,0.8,0.0,0.26925824035672524
0.05,0.9,0.8500000000000001,0.1269841343164444,0.2449489742783178
0.05,0.9,0.9,0.0,0.22912878474779202
0.05,0.9,0.9500000000000001,-0.0634920671582222,0.22360679774997896
0.05,0.9500000000000001,0.0,-0.2539682686328888,0.1
0.05,0.9500000000000001,0.05,0.0634920671582222,0.05
0.05,0.9500000000000001,0.1,0.3174603283405304,-0.05
0.05,0.9500000000000001,0.15000000000000002,0.0,0.05000000000000002
0.05,0.9500000000000001,0.2,0.0,0.1
0.05,0.9500000000000001,0.25,0.0,0.15
0.05,0.9500000000000001,0.30000000000000004,-0.3174603283405304,0.158113883008419
0.05,0.9500000000000001,0.35000000000000003,-0.3174603283405304,0.1802775637731995
